2025-11-22 14:11:01 | INFO     | agents.agent_registry:load_custom_agents:189 | Loaded 0 custom agents from file
2025-11-22 15:24:10 | WARNING  | discussion.discussion_engine:_generate_final_summary:131 | 决策智能体未初始化
2025-11-22 15:24:10 | INFO     | discussion.discussion_engine:_generate_backup_summary:166 | 使用备用汇总方法
2025-11-22 15:24:10 | INFO     | interface.cli_interface:run_discussion:476 | 讨论结果类型: <class 'dict'>
2025-11-22 15:24:10 | INFO     | interface.cli_interface:run_discussion:478 | 讨论结果键: ['metadata', 'medical_context', 'discussion_process', 'clinical_summary', 'evaluation_metrics']
2025-11-22 15:24:10 | ERROR    | interface.cli_interface:start_new_discussion:311 | 讨论错误: 'str' object has no attribute 'get'
2025-11-22 15:36:01 | INFO     | agents.agent_registry:load_custom_agents:269 | Loaded 0 custom agents from file
2025-11-22 15:36:01 | ERROR    | discussion.discussion_engine:initialize_discussion:119 | 讨论引擎初始化失败: AgentHelper.__init__() got an unexpected keyword argument 'engine'
2025-11-22 15:36:01 | INFO     | interface.cli_interface:run_discussion:472 | 开始讨论，参与智能体: ['心内科', '肾内科', '呼吸与危重症医学科']
2025-11-22 15:36:01 | INFO     | discussion.discussion_engine:start_discussion:240 | 开始多智能体临床讨论
2025-11-22 15:36:01 | INFO     | discussion.discussion_engine:start_discussion:250 | 开始第 1 轮讨论
2025-11-22 15:36:02 | INFO     | discussion.discussion_engine:start_discussion:250 | 开始第 2 轮讨论
2025-11-22 15:36:03 | INFO     | discussion.discussion_engine:start_discussion:250 | 开始第 3 轮讨论
2025-11-22 15:36:04 | INFO     | discussion.discussion_engine:_generate_final_summary:126 | 生成最终讨论汇总
2025-11-22 15:36:04 | WARNING  | discussion.discussion_engine:_generate_final_summary:131 | 决策智能体未初始化
2025-11-22 15:36:04 | INFO     | discussion.discussion_engine:_generate_backup_summary:170 | 使用备用汇总方法
2025-11-22 15:36:04 | INFO     | interface.cli_interface:run_discussion:476 | 讨论结果类型: <class 'dict'>
2025-11-22 15:36:04 | INFO     | interface.cli_interface:run_discussion:478 | 讨论结果键: ['metadata', 'medical_context', 'discussion_process', 'clinical_summary', 'evaluation_metrics']
2025-11-22 15:36:04 | ERROR    | interface.cli_interface:start_new_discussion:311 | 讨论错误: 'str' object has no attribute 'get'
2025-11-22 15:39:56 | INFO     | agents.agent_registry:load_custom_agents:269 | Loaded 0 custom agents from file
2025-11-22 15:39:56 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 心内科 (心内科)
2025-11-22 15:39:56 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 心内科
2025-11-22 15:39:56 | DEBUG    | discussion.discussion_engine:_initialize_agents:214 | 智能体 心内科 初始化成功
2025-11-22 15:39:56 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 肾内科 (肾内科)
2025-11-22 15:39:56 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 肾内科
2025-11-22 15:39:56 | DEBUG    | discussion.discussion_engine:_initialize_agents:214 | 智能体 肾内科 初始化成功
2025-11-22 15:39:56 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 呼吸与危重症医学科 (呼吸与危重症医学科)
2025-11-22 15:39:56 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 呼吸与危重症医学科
2025-11-22 15:39:56 | DEBUG    | discussion.discussion_engine:_initialize_agents:214 | 智能体 呼吸与危重症医学科 初始化成功
2025-11-22 15:39:56 | INFO     | discussion.discussion_engine:_initialize_agents:218 | 成功初始化 3 个智能体（共选择 3 个）
2025-11-22 15:39:56 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: LogicAgent (逻辑检查智能体)
2025-11-22 15:39:57 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: DecisionMaker (决策专家智能体)
2025-11-22 15:39:57 | INFO     | discussion.discussion_engine:initialize_discussion:108 | 逻辑检查和决策智能体初始化成功
2025-11-22 15:39:57 | INFO     | discussion.discussion_engine:initialize_discussion:115 | 讨论引擎初始化成功，选择了 3 个智能体
2025-11-22 15:39:57 | INFO     | interface.cli_interface:run_discussion:472 | 开始讨论，参与智能体: ['心内科', '肾内科', '呼吸与危重症医学科']
2025-11-22 15:39:57 | INFO     | discussion.discussion_engine:start_discussion:240 | 开始多智能体临床讨论
2025-11-22 15:39:57 | INFO     | discussion.discussion_engine:start_discussion:250 | 开始第 1 轮讨论
2025-11-22 15:41:40 | INFO     | discussion.discussion_engine:_handle_user_intervention:585 | 处理用户介入: question_to_agent
2025-11-22 15:41:40 | ERROR    | agents.specialty_agents:respond_to_user_question:487 | 响应用户提问失败: 'SpecialtyAgent' object has no attribute '_format_medical_record_for_custom_analysis'
2025-11-22 15:41:48 | INFO     | discussion.discussion_engine:_handle_user_intervention:585 | 处理用户介入: interrupt
2025-11-22 15:41:49 | INFO     | interface.cli_interface:run_discussion:476 | 讨论结果类型: <class 'dict'>
2025-11-22 15:41:49 | INFO     | interface.cli_interface:run_discussion:478 | 讨论结果键: ['metadata', 'error']
2025-11-22 15:48:38 | INFO     | agents.agent_registry:load_custom_agents:269 | Loaded 0 custom agents from file
2025-11-22 15:48:38 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 心内科 (心内科)
2025-11-22 15:48:38 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 心内科
2025-11-22 15:48:38 | DEBUG    | discussion.discussion_engine:_initialize_agents:214 | 智能体 心内科 初始化成功
2025-11-22 15:48:38 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 肾内科 (肾内科)
2025-11-22 15:48:38 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 肾内科
2025-11-22 15:48:38 | DEBUG    | discussion.discussion_engine:_initialize_agents:214 | 智能体 肾内科 初始化成功
2025-11-22 15:48:39 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 呼吸与危重症医学科 (呼吸与危重症医学科)
2025-11-22 15:48:39 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 呼吸与危重症医学科
2025-11-22 15:48:39 | DEBUG    | discussion.discussion_engine:_initialize_agents:214 | 智能体 呼吸与危重症医学科 初始化成功
2025-11-22 15:48:39 | INFO     | discussion.discussion_engine:_initialize_agents:218 | 成功初始化 3 个智能体（共选择 3 个）
2025-11-22 15:48:39 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: LogicAgent (逻辑检查智能体)
2025-11-22 15:48:39 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: DecisionMaker (决策专家智能体)
2025-11-22 15:48:39 | INFO     | discussion.discussion_engine:initialize_discussion:108 | 逻辑检查和决策智能体初始化成功
2025-11-22 15:48:39 | INFO     | discussion.discussion_engine:initialize_discussion:115 | 讨论引擎初始化成功，选择了 3 个智能体
2025-11-22 15:48:39 | INFO     | interface.cli_interface:run_discussion:472 | 开始讨论，参与智能体: ['心内科', '肾内科', '呼吸与危重症医学科']
2025-11-22 15:48:39 | INFO     | discussion.discussion_engine:start_discussion:240 | 开始多智能体临床讨论
2025-11-22 15:48:39 | INFO     | discussion.discussion_engine:start_discussion:250 | 开始第 1 轮讨论
2025-11-22 15:49:14 | INFO     | discussion.discussion_engine:_handle_user_intervention:586 | 处理用户介入: question_to_agent
2025-11-22 15:49:43 | INFO     | discussion.discussion_engine:_handle_user_intervention:586 | 处理用户介入: skip_round
2025-11-22 15:49:44 | INFO     | discussion.discussion_engine:start_discussion:250 | 开始第 2 轮讨论
2025-11-22 15:49:55 | INFO     | discussion.discussion_engine:_handle_user_intervention:586 | 处理用户介入: skip_round
2025-11-22 15:49:56 | INFO     | discussion.discussion_engine:start_discussion:250 | 开始第 3 轮讨论
2025-11-22 15:50:08 | INFO     | discussion.discussion_engine:_handle_user_intervention:586 | 处理用户介入: add_information
2025-11-22 15:50:08 | ERROR    | discussion.discussion_engine:_handle_user_intervention:658 | 处理用户介入失败: 'SpecialtyAgent' object has no attribute 'update_context'
2025-11-22 15:50:40 | INFO     | discussion.discussion_engine:_handle_user_intervention:586 | 处理用户介入: broadcast_question
2025-11-22 15:54:12 | INFO     | discussion.discussion_engine:_handle_user_intervention:586 | 处理用户介入: interrupt
2025-11-22 15:54:13 | INFO     | interface.cli_interface:run_discussion:476 | 讨论结果类型: <class 'dict'>
2025-11-22 15:54:13 | INFO     | interface.cli_interface:run_discussion:478 | 讨论结果键: ['metadata', 'error']
2025-11-22 16:04:26 | INFO     | agents.agent_registry:load_custom_agents:296 | Loaded 0 custom agents from file
2025-11-22 16:04:26 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 心内科 (心内科)
2025-11-22 16:04:26 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 心内科
2025-11-22 16:04:26 | DEBUG    | discussion.discussion_engine:_initialize_agents:234 | 智能体 心内科 初始化成功
2025-11-22 16:04:26 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 肾内科 (肾内科)
2025-11-22 16:04:26 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 肾内科
2025-11-22 16:04:26 | DEBUG    | discussion.discussion_engine:_initialize_agents:234 | 智能体 肾内科 初始化成功
2025-11-22 16:04:26 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 呼吸与危重症医学科 (呼吸与危重症医学科)
2025-11-22 16:04:26 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 呼吸与危重症医学科
2025-11-22 16:04:26 | DEBUG    | discussion.discussion_engine:_initialize_agents:234 | 智能体 呼吸与危重症医学科 初始化成功
2025-11-22 16:04:26 | INFO     | discussion.discussion_engine:_initialize_agents:238 | 成功初始化 3 个智能体（共选择 3 个）
2025-11-22 16:04:27 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: LogicAgent (逻辑检查智能体)
2025-11-22 16:04:27 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: DecisionMaker (决策专家智能体)
2025-11-22 16:04:27 | INFO     | discussion.discussion_engine:initialize_discussion:108 | 逻辑检查和决策智能体初始化成功
2025-11-22 16:04:27 | INFO     | discussion.discussion_engine:initialize_discussion:115 | 讨论引擎初始化成功，选择了 3 个智能体
2025-11-22 16:04:27 | INFO     | interface.cli_interface:run_discussion:472 | 开始讨论，参与智能体: ['心内科', '肾内科', '呼吸与危重症医学科']
2025-11-22 16:04:27 | INFO     | discussion.discussion_engine:start_discussion:260 | 开始多智能体临床讨论
2025-11-22 16:04:27 | INFO     | discussion.discussion_engine:start_discussion:270 | 开始第 1 轮讨论
2025-11-22 16:04:44 | INFO     | discussion.discussion_engine:_handle_user_intervention:606 | 处理用户介入: broadcast_question
2025-11-22 16:05:09 | INFO     | discussion.discussion_engine:_handle_user_intervention:606 | 处理用户介入: add_information
2025-11-22 16:05:09 | INFO     | agents.base_agent:update_context:317 | 智能体 心内科 上下文已更新: 补充信息
2025-11-22 16:05:09 | INFO     | agents.base_agent:update_context:317 | 智能体 肾内科 上下文已更新: 补充信息
2025-11-22 16:05:09 | INFO     | agents.base_agent:update_context:317 | 智能体 呼吸与危重症医学科 上下文已更新: 补充信息
2025-11-22 16:05:09 | INFO     | agents.base_agent:update_context:317 | 智能体 心内科 上下文已更新: 补充信息
2025-11-22 16:05:09 | INFO     | agents.base_agent:update_context:317 | 智能体 肾内科 上下文已更新: 补充信息
2025-11-22 16:05:09 | INFO     | agents.base_agent:update_context:317 | 智能体 呼吸与危重症医学科 上下文已更新: 补充信息
2025-11-22 16:05:19 | INFO     | discussion.discussion_engine:start_discussion:270 | 开始第 2 轮讨论
